index_right,gu_name,grid_id,driving_pop,fast_count,slow_count,total_output_kw,total_active_count,pop_per_charger,poi_count,exclude,log_pop_per_charger,s_pop_per_charger,s_poi,s_capacity_lack,s_population,s_poi_spatial,cluster,fast_score,slow_score
14,노원구,NE_GRID_1631,1490,0,27,177,27,53.21428571,449,0,3.992944448,0.439045417,0.905082942,0.384759465,0.881164107,0.919557532,1,0.7066148,0.694655382
14,노원구,NE_GRID_1632,1490,0,43,301,43,33.86363636,138,0,3.551444348,0.366380903,0.731040627,0.301307333,0.881164107,0.747621284,1,0.579668197,0.654729937
14,노원구,NE_GRID_1633,1490,0,0,0,0,1490,10,0,7.307202315,0.984524198,0.355247365,1,0.881164107,0.403693852,2,0.636349096,0.899307467
20,광진구,NE_GRID_1645,1035,9,16,862,25,39.80769231,24,0,3.708870601,0.392290981,0.476875354,0.398442367,0.513338723,0.488222358,1,0.44609505,0.464326735
20,광진구,NE_GRID_1646,1073,1,0,100,1,536.5,265,0,6.28692876,0.816601967,0.82719307,0.872020988,0.544058205,0.82943733,0,0.81988369,0.678316257
20,광진구,NE_GRID_1647,810,0,0,0,0,810,209,0,6.698268054,0.88430245,0.792172154,1,0.331447049,0.837325983,0,0.829127527,0.598764975
20,광진구,NE_GRID_1648,1226,0,2,28,2,408.6666667,216,0,6.015343821,0.771903025,0.797029955,0.797158064,0.667744543,0.802067386,0,0.78556592,0.720923214
20,광진구,NE_GRID_1649,660,0,0,0,0,660,21,0,6.49375384,0.850642376,0.457936883,1,0.210185934,0.507833217,0,0.632503058,0.508627583
20,광진구,NE_GRID_1650,870,0,21,63,21,39.54545455,11,0,3.702423679,0.391229912,0.368138071,0.429286346,0.379951496,0.432622917,1,0.385576765,0.391483478
20,광진구,NE_GRID_1651,477,0,0,0,0,477,120,0,6.169610732,0.797293121,0.710494731,1,0.062247373,0.661578961,0,0.753343095,0.429219416
20,광진구,NE_GRID_1653,1006,0,0,0,0,1006,163,0,6.914730893,0.919929094,0.755543469,1,0.489894907,0.752732912,0,0.824029472,0.691205191
20,광진구,NE_GRID_1654,935,0,1,7,1,467.5,365,0,6.149536102,0.793989128,0.874473111,0.872020988,0.432497979,0.906214507,0,0.835787133,0.614799567
20,광진구,NE_GRID_1655,1102,0,0,0,0,1102,343,0,7.005789019,0.934915941,0.865289066,1,0.567502021,0.899165612,0,0.891267276,0.742373753
20,광진구,NE_GRID_1656,477,0,1,7,1,238.5,160,0,5.478553417,0.683555109,0.75280832,0.872020988,0.062247373,0.803562414,0,0.728272164,0.382991691
19,동대문구,NE_GRID_1657,995,0,1,7,1,497.5,160,0,6.211603589,0.804204537,0.75280832,0.872020988,0.481002425,0.790733627,0,0.773339802,0.637436855
20,광진구,NE_GRID_1658,656,0,0,0,0,656,150,0,6.487684018,0.849643372,0.743308293,1,0.206952304,0.782740641,0,0.789095851,0.520917856
19,동대문구,NE_GRID_1659,705,0,0,0,0,705,150,0,6.559615237,0.861482207,0.743308293,1,0.246564268,0.769538908,0,0.793444216,0.545072203
20,광진구,NE_GRID_1660,1102,0,0,0,0,1102,68,0,7.005789019,0.934915941,0.627281432,1,0.567502021,0.671918025,0,0.760363077,0.730473371
19,동대문구,NE_GRID_1661,1319,0,0,0,0,1319,68,0,7.185387016,0.964475167,0.627281432,1,0.742926435,0.631105439,0,0.775046143,0.832868644
19,동대문구,NE_GRID_1662,701,0,20,60,20,33.38095238,10,0,3.537502701,0.36408631,0.355247365,0.437875554,0.243330639,0.386463894,1,0.367944956,0.311986593
19,동대문구,NE_GRID_1663,995,0,3,21,3,248.75,3,0,5.520460418,0.690452394,0.205379036,0.744041975,0.481002425,0.23807757,2,0.423907465,0.561719159
19,동대문구,NE_GRID_1664,1115,0,0,0,0,1115,5,0,7.017506143,0.93684441,0.265448553,1,0.578011318,0.262056279,2,0.562266152,0.718547535
19,동대문구,NE_GRID_1665,701,0,0,0,0,701,2,0,6.553933404,0.86054706,0.162759035,1,0.243330639,0.181974508,2,0.473793413,0.514079215
18,중랑구,NE_GRID_1666,943,0,0,0,0,943,2,0,6.850126166,0.909296093,0.162759035,1,0.438965238,0.209452952,2,0.49332495,0.631428051
19,동대문구,NE_GRID_1667,1319,0,11,77,11,109.9166667,34,0,4.708779169,0.556861431,0.5267236,0.54120004,0.742926435,0.515679818,1,0.546456596,0.654558013
18,중랑구,NE_GRID_1668,1458,0,11,77,11,121.5,34,0,4.80811103,0.573210015,0.5267236,0.54120004,0.855295069,0.578023291,1,0.555344744,0.719630479
18,중랑구,NE_GRID_1669,788,0,0,0,0,788,163,0,6.670766321,0.879776063,0.755543469,1,0.313662086,0.776606321,0,0.807187225,0.586246533
18,중랑구,NE_GRID_1670,1382,0,3,21,3,345.5,241,0,5.847882819,0.744341372,0.813184249,0.744041975,0.793856103,0.852925883,0,0.784620812,0.774956739
18,중랑구,NE_GRID_1671,654,2,7,249,9,65.4,307,0,4.195697056,0.472415556,0.848912325,0.574862923,0.205335489,0.888844656,1,0.686624249,0.364835831
18,중랑구,NE_GRID_1672,1106,2,6,142,8,122.8888889,303,0,4.819385107,0.575065564,0.846975701,0.594316129,0.570735651,0.885575699,1,0.728249757,0.590129732
18,중랑구,NE_GRID_1673,1382,0,0,0,0,1382,214,0,7.232010332,0.972148689,0.795658189,1,0.793856103,0.847997106,0,0.871734547,0.870833504
18,중랑구,NE_GRID_1674,1458,0,1,7,1,729,311,0,6.593044534,0.866984185,0.85082396,0.872020988,0.855295069,0.885184185,0,0.858518966,0.860754521
18,중랑구,NE_GRID_1675,741,0,0,0,0,741,243,0,6.609349243,0.869667703,0.814403594,1,0.275666936,0.864616638,0,0.835638864,0.566270535
18,중랑구,NE_GRID_1676,1106,0,2,14,2,368.6666667,320,0,5.912601699,0.754993162,0.85503703,0.797158064,0.570735651,0.895262364,0,0.809237394,0.667086705
18,중랑구,NE_GRID_1677,1382,0,0,0,0,1382,326,0,7.232010332,0.972148689,0.857780621,1,0.793856103,0.902451597,0,0.905901884,0.873939625
18,중랑구,NE_GRID_1678,578,0,10,46,10,52.54545455,339,0,3.980530911,0.437002329,0.863556302,0.557265358,0.143896524,0.908359794,1,0.68100433,0.321174441
18,중랑구,NE_GRID_1679,1106,4,50,542,54,20.10909091,356,0,3.049703796,0.283801685,0.870784548,0.260107294,0.570735651,0.915048815,1,0.61625008,0.466225631
14,노원구,NE_GRID_1680,778,4,50,542,54,14.14545455,356,0,2.717700457,0.22915875,0.870784548,0.260107294,0.305578011,0.913407194,1,0.592063611,0.309460342
14,노원구,NE_GRID_1681,778,0,7,15,7,97.25,305,0,4.587515251,0.536903149,0.847947177,0.616062963,0.305578011,0.894141639,1,0.71224307,0.441058487
14,노원구,NE_GRID_1682,1637,0,9,91,9,163.7,304,0,5.104125637,0.621929726,0.847462235,0.574862923,1,0.890546045,0,0.755462759,0.831731642
14,노원구,NE_GRID_1683,922,0,2,14,2,307.3333333,289,0,5.731181449,0.725134019,0.839990921,0.797158064,0.421988682,0.886456496,0,0.787552857,0.578551738
14,노원구,NE_GRID_1684,729,1,63,311,64,11.21538462,334,0,2.502696191,0.193772165,0.861361452,0.229263315,0.265966047,0.888415297,1,0.571654197,0.273956494
14,노원구,NE_GRID_1685,1083,0,2,14,2,361,125,0,5.891644212,0.751543863,0.716493512,0.797158064,0.55214228,0.729298618,0,0.731418931,0.649243315
14,노원구,NE_GRID_1686,778,8,18,724,26,28.81481481,9,0,3.395005411,0.340633323,0.341127195,0.391474193,0.305578011,0.423930601,1,0.349320361,0.331545769
14,노원구,NE_GRID_1687,776,0,7,49,7,97,51,0,4.584967479,0.536483822,0.585375407,0.616062963,0.303961196,0.575827282,1,0.567663891,0.426956785
14,노원구,NE_GRID_1688,729,0,3,9,3,182.25,20,0,5.210851341,0.639495229,0.451044959,0.744041975,0.265966047,0.471376673,0,0.538080471,0.445541015
14,노원구,NE_GRID_1691,1246,1,40,330,41,29.66666667,230,0,3.423176288,0.345269841,0.806292324,0.309896542,0.683912692,0.795884311,1,0.608689689,0.547499873
14,노원구,NE_GRID_1692,928,0,0,0,0,928,470,0,6.834108739,0.906659857,0.911840124,1,0.426839127,0.90275248,0,0.904185996,0.661685497
14,노원구,NE_GRID_1693,844,0,0,0,0,844,25,0,6.739336627,0.891061742,0.482685889,1,0.358932902,0.572467425,0,0.661636232,0.599759739
14,노원구,NE_GRID_1694,922,0,12,84,12,70.92307692,91,0,4.275597172,0.485565956,0.669901433,0.526421379,0.421988682,0.679674574,1,0.591942689,0.467986314
14,노원구,NE_GRID_1695,828,0,21,147,21,37.63636364,65,0,3.654193896,0.383291989,0.620695918,0.429286346,0.345998383,0.659320087,1,0.521198341,0.383849574
14,노원구,NE_GRID_1696,844,1,32,324,33,24.82352941,71,0,3.251286069,0.316979203,0.633586624,0.34891153,0.358932902,0.675014375,1,0.499597435,0.362270574
14,노원구,NE_GRID_1697,1039,1,20,190,21,47.22727273,136,0,3.875924685,0.419785661,0.728893493,0.429286346,0.516572352,0.753965384,1,0.59653444,0.49037387
14,노원구,NE_GRID_1698,844,2,2,214,4,168.8,115,0,5.134621274,0.626948866,0.704242763,0.702841936,0.358932902,0.730444712,0,0.671238325,0.498583395
14,노원구,NE_GRID_1699,855,0,0,0,0,855,50,0,6.752270376,0.893190449,0.582498624,1,0.367825384,0.581276734,0,0.717403602,0.610066982
20,광진구,NE_GRID_1709,810,0,1,7,1,405,75,0,6.00635316,0.770423292,0.641596665,0.872020988,0.331447049,0.625658347,0,0.697939374,0.542864566
20,광진구,NE_GRID_1710,1073,0,0,0,0,1073,246,0,6.979145275,0.930530767,0.816214,1,0.544058205,0.844232074,0,0.862226764,0.726148866
20,광진구,NE_GRID_1711,1102,0,1,3,1,551,322,0,6.313548046,0.820983116,0.855957218,0.872020988,0.567502021,0.888721737,0,0.837752392,0.693524793
20,광진구,NE_GRID_1712,1134,1,8,106,9,113.4,201,0,4.739701079,0.561950729,0.786418046,0.574862923,0.593371059,0.808362901,1,0.689561209,0.593037715
20,광진구,NE_GRID_1713,1226,0,2,14,2,408.6666667,37,0,6.015343821,0.771903025,0.538907147,0.797158064,0.667744543,0.589119373,0,0.643598376,0.708017074
20,광진구,NE_GRID_1714,477,2,19,233,21,21.68181818,29,0,3.121563642,0.295628773,0.50388623,0.429286346,0.062247373,0.537306325,1,0.425232819,0.20441339
20,광진구,NE_GRID_1717,477,0,0,0,0,477,58,0,6.169610732,0.797293121,0.604085779,1,0.062247373,0.661773042,0,0.694818171,0.423898968
20,광진구,NE_GRID_1718,1073,2,2,214,4,214.6,387,0,5.373424839,0.66625247,0.883120904,0.702841936,0.544058205,0.901850236,0,0.786738289,0.617206939
20,광진구,NE_GRID_1719,1102,0,2,14,2,367.3333333,452,0,5.908988325,0.754398453,0.906067329,0.797158064,0.567502021,0.94226604,0,0.837023435,0.667740781
20,광진구,NE_GRID_1720,656,0,3,17,3,164,266,0,5.105945474,0.622229245,0.82774898,0.744041975,0.206952304,0.887429203,0,0.738863798,0.42846546
20,광진구,NE_GRID_1721,1102,0,0,0,0,1102,464,0,7.005789019,0.934915941,0.909940743,1,0.567502021,0.933644364,0,0.915825698,0.744606337
20,광진구,NE_GRID_1722,660,2,3,221,5,110,180,0,4.709530201,0.55698504,0.770155559,0.669179052,0.210185934,0.824678226,1,0.679327673,0.39934286
19,동대문구,NE_GRID_1723,705,2,3,221,5,117.5,180,0,4.774912961,0.567746094,0.770155559,0.669179052,0.246564268,0.80890811,1,0.6832988,0.421503155
20,광진구,NE_GRID_1724,1006,4,3,821,7,125.75,168,0,4.842216642,0.578823304,0.759992742,0.616062963,0.489894907,0.800357476,1,0.681468007,0.546419089
19,동대문구,NE_GRID_1725,1115,4,3,821,7,139.375,168,0,4.944317413,0.59562761,0.759992742,0.616062963,0.578011318,0.799288647,1,0.689234689,0.598243977
18,중랑구,NE_GRID_1726,958,4,3,821,7,119.75,168,0,4.793722293,0.570841837,0.759992742,0.616062963,0.45109135,0.798041503,1,0.677931536,0.52348084
19,동대문구,NE_GRID_1727,1133,0,41,183,41,26.97619048,155,0,3.331353808,0.330157192,0.748134442,0.309896542,0.592562652,0.78806435,1,0.569112823,0.491326928
18,중랑구,NE_GRID_1728,1458,0,41,183,41,34.71428571,155,0,3.575550769,0.37034847,0.748134442,0.309896542,0.855295069,0.777538595,1,0.590287699,0.643868012
19,동대문구,NE_GRID_1729,1562,0,13,79,13,111.5714286,85,0,4.723587941,0.55929874,0.65991003,0.512738477,0.939369442,0.703309706,1,0.624326432,0.764056138
18,중랑구,NE_GRID_1730,1382,0,13,79,13,98.71428571,85,0,4.602308954,0.539337978,0.65991003,0.512738477,0.793856103,0.677621984,1,0.613058613,0.680031649
19,동대문구,NE_GRID_1731,995,1,25,225,26,36.85185185,29,0,3.633679905,0.379915683,0.50388623,0.391474193,0.481002425,0.546349097,1,0.455465523,0.44402362
18,중랑구,NE_GRID_1732,943,1,25,225,26,34.92592593,29,0,3.581459205,0.371320913,0.50388623,0.391474193,0.438965238,0.546349097,1,0.45164471,0.419184214
18,중랑구,NE_GRID_1733,1359,9,41,1155,50,26.64705882,85,0,3.319519351,0.328209412,0.65991003,0.274048607,0.775262732,0.693151412,1,0.522165257,0.579841608
18,중랑구,NE_GRID_1734,741,0,1,7,1,370.5,232,0,5.917548864,0.755807393,0.807569484,0.872020988,0.275666936,0.832027499,0,0.783512239,0.517560965
18,중랑구,NE_GRID_1735,578,1,3,121,4,115.6,207,0,4.758749274,0.565085786,0.790754443,0.702841936,0.143896524,0.830717701,1,0.695695314,0.372266355
18,중랑구,NE_GRID_1736,1382,0,0,0,0,1382,174,0,7.232010332,0.972148689,0.765161277,1,0.793856103,0.806499279,0,0.854961245,0.869308658
18,중랑구,NE_GRID_1737,759,1,1,107,2,253,164,0,5.537334267,0.693229584,0.756444077,0.797158064,0.29021827,0.788979262,0,0.728632685,0.495519782
18,중랑구,NE_GRID_1738,1017,0,35,245,35,28.25,101,0,3.375879574,0.337485487,0.685188142,0.338358104,0.498787389,0.741571678,1,0.536961566,0.443761189
18,중랑구,NE_GRID_1739,654,0,1,7,1,327,241,0,5.793013608,0.735310696,0.813184249,0.872020988,0.205335489,0.840908717,0,0.778984448,0.475060068
18,중랑구,NE_GRID_1740,578,2,14,298,16,34,228,0,3.555348061,0.367023398,0.805004058,0.476890542,0.143896524,0.835632153,1,0.618729846,0.288176079
18,중랑구,NE_GRID_1741,1382,1,6,92,7,172.75,106,0,5.157617484,0.630733709,0.692277995,0.616062963,0.793856103,0.741843994,0,0.669805037,0.720594091
18,중랑구,NE_GRID_1742,958,0,0,0,0,958,120,0,6.865891075,0.911890768,0.710494731,1,0.45109135,0.74834816,0,0.795704823,0.666003133
18,중랑구,NE_GRID_1743,880,1,24,368,25,33.84615385,146,0,3.550942768,0.36629835,0.739330883,0.398442367,0.38803557,0.779554866,1,0.578981908,0.403334251
18,중랑구,NE_GRID_1744,1382,0,5,35,5,230.3333333,202,0,5.443859672,0.677845022,0.78714965,0.669179052,0.793856103,0.822820594,0,0.742029927,0.745383154
14,노원구,NE_GRID_1745,729,0,5,35,5,121.5,202,0,4.80811103,0.573210015,0.78714965,0.669179052,0.265966047,0.821608741,1,0.694708423,0.434116622
14,노원구,NE_GRID_1746,1637,1,5,85,6,233.8571429,135,0,5.458977427,0.680333185,0.727808143,0.64071749,1,0.772786401,0,0.714504614,0.850600542
14,노원구,NE_GRID_1747,855,0,16,112,16,50.29411765,145,0,3.93757608,0.429932587,0.738319618,0.476890542,0.367825384,0.785367634,1,0.605831685,0.420584568
14,노원구,NE_GRID_1748,855,0,89,607,89,9.5,276,0,2.351375257,0.168866934,0.833196272,0.169179052,0.367825384,0.856532739,1,0.544258416,0.311572972
14,노원구,NE_GRID_1749,1246,1,34,288,35,34.61111111,147,0,3.572657699,0.369872313,0.740335291,0.338358104,0.683912692,0.744754476,1,0.583026128,0.554814829
14,노원구,NE_GRID_1750,729,3,2,264,5,121.5,8,0,4.80811103,0.573210015,0.32551807,0.669179052,0.265966047,0.385975748,2,0.440811054,0.411035043
14,노원구,NE_GRID_1756,741,2,18,326,20,35.28571429,109,0,3.591424118,0.372960993,0.69637456,0.437875554,0.275666936,0.719577652,1,0.558956664,0.348602852
14,노원구,NE_GRID_1757,1274,1,35,295,36,34.43243243,139,0,3.567627571,0.369044427,0.732102636,0.333299303,0.7065481,0.71952247,1,0.578452601,0.565675333
14,노원구,NE_GRID_1758,776,0,0,0,0,776,6,0,6.65544035,0.877253631,0.288285924,1,0.303961196,0.344625815,2,0.549206044,0.55704368
14,노원구,NE_GRID_1760,1015,0,0,0,0,1015,15,0,6.923628628,0.921393532,0.410758072,1,0.497170574,0.381473801,2,0.635054175,0.678260426
14,노원구,NE_GRID_1761,729,2,1,207,3,182.25,1,0,5.210851341,0.639495229,0.102689518,0.744041975,0.265966047,0.192037164,2,0.346484978,0.428123243
14,노원구,NE_GRID_1762,1147,0,4,28,4,229.4,54,0,5.439816929,0.677179645,0.593685042,0.702841936,0.603880356,0.593243164,0,0.632725107,0.637822764
14,노원구,NE_GRID_1763,928,0,12,84,12,71.38461538,204,0,4.281993782,0.486618746,0.78860211,0.526421379,0.426839127,0.808018423,1,0.657681142,0.47679965
14,노원구,NE_GRID_1764,928,0,4,28,4,185.6,193,0,5.228967288,0.642476852,0.780431386,0.702841936,0.426839127,0.778282284,0,0.719642976,0.542846847
20,광진구,NE_GRID_1774,870,0,20,140,20,41.42857143,86,0,3.74782199,0.398701815,0.661622762,0.437875554,0.379951496,0.643894826,1,0.550205568,0.409369935
20,광진구,NE_GRID_1775,1073,0,6,42,6,153.2857143,269,0,5.038806171,0.611179089,0.8294043,0.64071749,0.544058205,0.851871841,0,0.733754591,0.591081544
20,광진구,NE_GRID_1776,858,0,2,10,2,286,225,0,5.659482216,0.713333365,0.803050408,0.797158064,0.370250606,0.859809937,0,0.762288541,0.54588864
20,광진구,NE_GRID_1777,1134,0,32,173,32,34.36363636,502,0,3.565684071,0.368724555,0.921578308,0.354423422,0.593371059,0.95330987,1,0.681166218,0.517062593
20,광진구,NE_GRID_1778,1035,0,0,0,0,1035,402,0,6.943122423,0.924601928,0.888740402,1,0.513338723,0.929475757,0,0.899394543,0.711693703
20,광진구,NE_GRID_1779,1134,0,2,18,2,378,230,0,5.937536205,0.75909702,0.806292324,0.797158064,0.593371059,0.815054729,0,0.784380348,0.677919715
20,광진구,NE_GRID_1782,477,0,0,0,0,477,65,0,6.169610732,0.797293121,0.620695918,1,0.062247373,0.615427827,0,0.703953748,0.424729475
20,광진구,NE_GRID_1783,1006,0,0,0,0,1006,197,0,6.914730893,0.919929094,0.783454954,1,0.489894907,0.80911286,0,0.839380789,0.692600765
20,광진구,NE_GRID_1784,477,0,2,14,2,159,228,0,5.075173815,0.617164676,0.805004058,0.797158064,0.062247373,0.847714812,0,0.728729149,0.357350806
20,광진구,NE_GRID_1785,1006,1,3,67,4,201.2,283,0,5.309257307,0.655691424,0.836893603,0.702841936,0.489894907,0.873389845,0,0.756492899,0.582993551
20,광진구,NE_GRID_1786,1102,3,4,328,7,137.75,227,0,4.932673753,0.593711233,0.8043557,0.616062963,0.567502021,0.849904778,1,0.712725575,0.594298736
20,광진구,NE_GRID_1787,660,9,4,878,13,47.14285714,235,0,3.874172781,0.419497323,0.809464815,0.512738477,0.210185934,0.850781376,1,0.642162105,0.342522664
18,중랑구,NE_GRID_1788,654,9,4,878,13,46.71428571,235,0,3.865230844,0.41802561,0.809464815,0.512738477,0.205335489,0.851838119,1,0.64162524,0.339560577
20,광진구,NE_GRID_1789,660,5,2,464,7,82.5,243,0,4.424846632,0.510130253,0.814403594,0.616062963,0.210185934,0.855993433,1,0.683669917,0.381561087
18,중랑구,NE_GRID_1790,880,5,2,464,7,110,243,0,4.709530201,0.55698504,0.814403594,0.616062963,0.38803557,0.848827964,1,0.701933356,0.488749344
18,중랑구,NE_GRID_1791,880,8,2,934,10,80,148,0,4.394449155,0.505127269,0.741332935,0.557265358,0.38803557,0.794113124,1,0.639613418,0.462964736
18,중랑구,NE_GRID_1792,1458,0,0,0,0,1458,229,0,7.285506549,0.98095339,0.805649591,1,0.855295069,0.838672909,0,0.882062707,0.906885446
18,중랑구,NE_GRID_1793,1359,0,6,42,6,194.1428571,203,0,5.273731891,0.649844456,0.78787766,0.64071749,0.775262732,0.819219404,0,0.730208239,0.723900775
18,중랑구,NE_GRID_1794,943,1,15,155,16,55.47058824,98,0,4.03371994,0.445756472,0.680765436,0.476890542,0.438965238,0.729564119,1,0.580898655,0.459998556
18,중랑구,NE_GRID_1795,982,0,6,42,6,140.2857143,114,0,4.950784183,0.596691947,0.702960074,0.64071749,0.470493129,0.734795218,1,0.657634585,0.541401112
18,중랑구,NE_GRID_1796,654,6,2,1214,8,72.66666667,99,0,4.299550413,0.489508312,0.68225439,0.594316129,0.205335489,0.726129486,1,0.602271577,0.363812127
18,중랑구,NE_GRID_1797,741,4,1,807,5,123.5,150,0,4.824305716,0.575875425,0.743308293,0.669179052,0.275666936,0.784774014,1,0.671613803,0.437793125
18,중랑구,NE_GRID_1798,1106,0,2,14,2,368.6666667,276,0,5.912601699,0.754993162,0.833196272,0.797158064,0.570735651,0.855156288,0,0.797224977,0.665994667
18,중랑구,NE_GRID_1799,1458,0,5,35,5,243,130,0,5.497168225,0.686618836,0.722258818,0.669179052,0.855295069,0.77514705,0,0.711166681,0.777684806
18,중랑구,NE_GRID_1800,1017,0,0,0,0,1017,167,0,6.925595197,0.921717201,0.759113513,1,0.498787389,0.788170383,0,0.826795242,0.69663218
18,중랑구,NE_GRID_1801,1017,0,0,0,0,1017,111,0,6.925595197,0.921717201,0.699043996,1,0.498787389,0.722466227,0,0.793757007,0.693628704
18,중랑구,NE_GRID_1805,1359,0,155,601,155,8.711538462,43,0,2.273314711,0.1560193,0.560626401,0.067621419,0.775262732,0.552252378,1,0.391835801,0.499153966
14,노원구,NE_GRID_1806,1502,0,155,601,155,9.628205128,43,0,2.363511328,0.170864355,0.560626401,0.067621419,0.890864996,0.603890654,1,0.400584925,0.565704223
14,노원구,NE_GRID_1807,828,0,22,154,22,36,109,0,3.610917913,0.376169389,0.69637456,0.421079008,0.345998383,0.719717602,1,0.559755607,0.384567518
14,노원구,NE_GRID_1808,776,0,11,77,11,64.66666667,121,0,4.18459144,0.470587733,0.711714076,0.54120004,0.303961196,0.734201359,1,0.608998356,0.405121916
14,노원구,NE_GRID_1809,1083,0,7,49,7,135.375,53,0,4.915408444,0.590869613,0.590966624,0.616062963,0.55214228,0.622834059,1,0.594025272,0.5746131
14,노원구,NE_GRID_1810,741,2,15,505,17,41.16666667,25,0,3.741630019,0.397682707,0.482685889,0.466337117,0.275666936,0.519031414,1,0.452064551,0.348555074
14,노원구,NE_GRID_1811,1147,1,0,100,1,573.5,25,0,6.353500097,0.827558644,0.482685889,0.872020988,0.603880356,0.47847895,0,0.635587183,0.696184417
14,노원구,NE_GRID_1812,1015,0,0,0,0,1015,3,0,6.923628628,0.921393532,0.205379036,1,0.497170574,0.223562978,2,0.522095705,0.667991474
14,노원구,NE_GRID_1815,855,0,0,0,0,855,22,0,6.752270376,0.893190449,0.464522397,1,0.367825384,0.495689931,0,0.652516677,0.604168171
14,노원구,NE_GRID_1816,922,0,22,154,22,40.08695652,92,0,3.715690712,0.393413473,0.671503066,0.421079008,0.421988682,0.688426755,1,0.553324617,0.428567425
14,노원구,NE_GRID_1817,1246,1,73,451,74,16.61333333,119,0,2.868656191,0.254003874,0.709265266,0.202841936,0.683912692,0.741572327,1,0.515660693,0.502984406
14,노원구,NE_GRID_1818,828,0,0,0,0,828,116,0,6.720220155,0.887915447,0.705514441,1,0.345998383,0.668188636,0,0.782915951,0.603157922
14,노원구,NE_GRID_1824,783,0,0,0,0,783,48,0,6.66440902,0.878729744,0.576571847,1,0.309620049,0.570106353,0,0.708341467,0.574865568
14,노원구,NE_GRID_1825,1490,2,0,200,2,496.6666667,116,0,6.209930509,0.803929172,0.705514441,0.797158064,0.881164107,0.702394675,0,0.752308595,0.840133428
14,노원구,NE_GRID_1826,1039,0,0,0,0,1039,21,0,6.946975992,0.92523617,0.457936883,1,0.516572352,0.45949119,2,0.662741137,0.692058872
20,광진구,NE_GRID_1835,1102,0,0,0,0,1102,7,0,7.005789019,0.934915941,0.308068554,1,0.567502021,0.336414604,2,0.584795994,0.714512727
20,광진구,NE_GRID_1836,1073,0,1,7,1,536.5,141,0,6.28692876,0.816601967,0.734204085,0.872020988,0.544058205,0.709094395,0,0.768739748,0.673666808
20,광진구,NE_GRID_1837,810,0,9,63,9,81,43,0,4.406719247,0.507146748,0.560626401,0.574862923,0.331447049,0.638086894,1,0.541318807,0.426729131
20,광진구,NE_GRID_1838,810,18,30,1110,48,16.53061224,305,0,2.863948624,0.253229077,0.847947177,0.281434979,0.331447049,0.855558142,1,0.589876111,0.331626047
20,광진구,NE_GRID_1839,935,0,3,21,3,233.75,207,0,5.458521118,0.680258083,0.790754443,0.744041975,0.432497979,0.835141304,0,0.741399854,0.562271622
20,광진구,NE_GRID_1840,858,0,6,30,6,122.5714286,176,0,4.816819358,0.574643279,0.766844814,0.64071749,0.370250606,0.807725733,1,0.683349332,0.485052228
20,광진구,NE_GRID_1841,656,0,0,0,0,656,162,0,6.487684018,0.849643372,0.754637352,1,0.206952304,0.781087828,0,0.795326833,0.521484309
20,광진구,NE_GRID_1842,1102,0,0,0,0,1102,66,0,7.005789019,0.934915941,0.622923775,1,0.567502021,0.675379704,0,0.757966366,0.730255489
20,광진구,NE_GRID_1843,1226,5,11,427,16,72.11764706,100,0,4.292069747,0.488277103,0.683728528,0.476890542,0.667744543,0.72416537,1,0.602471447,0.594479454
20,광진구,NE_GRID_1844,660,1,0,50,1,330,210,0,5.802118375,0.736809209,0.792875954,0.872020988,0.210185934,0.826801361,0,0.768357111,0.477012101
20,광진구,NE_GRID_1845,810,0,0,0,0,810,279,0,6.698268054,0.88430245,0.834792154,1,0.331447049,0.867089974,0,0.852568527,0.600895975
20,광진구,NE_GRID_1846,477,4,0,480,4,95.4,184,0,4.568506202,0.533774535,0.773393932,0.702841936,0.062247373,0.818151559,1,0.675802325,0.320229046
20,광진구,NE_GRID_1847,1134,2,13,287,15,70.875,165,0,4.274928499,0.485455902,0.757339244,0.48808395,0.593371059,0.791049911,1,0.640913108,0.558929015
20,광진구,NE_GRID_1848,858,0,0,0,0,858,104,0,6.755768922,0.893766259,0.689482636,1,0.370250606,0.732269289,0,0.776481232,0.616865217
18,중랑구,NE_GRID_1849,1106,0,0,0,0,1106,104,0,7.009408933,0.935511726,0.689482636,1,0.570735651,0.730793646,0,0.794854578,0.735481085
18,중랑구,NE_GRID_1850,759,0,6,42,6,108.4285714,150,0,4.695272021,0.55463835,0.743308293,0.64071749,0.29021827,0.760344682,1,0.662401643,0.435856631
18,중랑구,NE_GRID_1851,1359,0,31,149,31,42.46875,54,0,3.772042289,0.402688125,0.593685042,0.360104938,0.775262732,0.659185488,1,0.517848522,0.608637367
18,중랑구,NE_GRID_1852,1017,0,0,0,0,1017,186,0,6.925595197,0.921717201,0.774986954,1,0.498787389,0.809072767,0,0.835525634,0.697425852
18,중랑구,NE_GRID_1853,578,0,2,10,2,192.6666667,432,0,5.266138468,0.648594689,0.89937772,0.797158064,0.143896524,0.927939656,0,0.791003123,0.413262525
18,중랑구,NE_GRID_1854,788,0,9,63,9,78.8,316,0,4.379523504,0.502670723,0.85317933,0.574862923,0.313662086,0.894740374,1,0.700438465,0.430679843
18,중랑구,NE_GRID_1855,788,0,0,0,0,788,196,0,6.670766321,0.879776063,0.782704827,1,0.313662086,0.83876598,0,0.822125972,0.587604601
