index_right,gu_name,grid_id,driving_pop,fast_count,slow_count,total_output_kw,total_active_count,pop_per_charger,poi_count,exclude,log_pop_per_charger,s_pop_per_charger,s_poi,s_capacity_lack,s_population,s_poi_spatial
17,성북구,NE_GRID_0148,1380,0,2,240,2,460,0,0,6.133398043,0.791333038,0,0.797158064,0.792239289,0.051352378
17,성북구,NE_GRID_0150,588,4,3,967,7,73.5,45,0,4.310799125,0.491359687,0.567211915,0.616062963,0.151980598,0.553310826
17,성북구,NE_GRID_0151,685,0,20,92,20,32.61904762,43,0,3.5150928,0.360397965,0.560626401,0.437875554,0.23039612,0.559262525
17,성북구,NE_GRID_0152,968,0,10,3000,10,88,5,0,4.48863637,0.520629119,0.265448553,0.557265358,0.459175424,0.310217759
17,성북구,NE_GRID_0153,968,0,0,0,0,968,5,0,6.876264612,0.913598102,0.265448553,1,0.459175424,0.305735389
17,성북구,NE_GRID_0154,660,32,6,3896,38,16.92307692,32,0,2.886089096,0.256873078,0.518006401,0.323579444,0.210185934,0.474549488
17,성북구,NE_GRID_0156,1315,0,0,0,0,1315,0,0,7.182352112,0.963975666,0,1,0.739692805,0.010799914
17,성북구,NE_GRID_0158,647,0,0,0,0,647,0,0,6.473890696,0.847373191,0,1,0.199676637,0
17,성북구,NE_GRID_0178,968,0,0,0,0,968,51,0,6.876264612,0.913598102,0.585375407,1,0.459175424,0.567237221
17,성북구,NE_GRID_0179,895,0,0,0,0,895,120,0,6.797940413,0.900707075,0.710494731,1,0.400161681,0.722881351
17,성북구,NE_GRID_0180,938,0,1,7,1,469,58,0,6.152732695,0.794515241,0.604085779,0.872020988,0.434923201,0.610896838
17,성북구,NE_GRID_0181,660,0,0,0,0,660,5,0,6.49375384,0.850642376,0.265448553,1,0.210185934,0.303988492
17,성북구,NE_GRID_0184,895,0,0,0,0,895,16,0,6.797940413,0.900707075,0.419739589,1,0.400161681,0.411015095
17,성북구,NE_GRID_0185,938,0,8,56,8,104.2222222,40,0,4.656074516,0.548187009,0.550164433,0.594316129,0.434923201,0.541267994
17,성북구,NE_GRID_0186,744,0,1,3,1,372,8,0,5.92157842,0.7564706,0.32551807,0.872020988,0.278092158,0.390701848
17,성북구,NE_GRID_0187,647,0,0,0,0,647,43,0,6.473890696,0.847373191,0.560626401,1,0.199676637,0.571205013
17,성북구,NE_GRID_0188,660,0,17,119,17,36.66666667,65,0,3.62877553,0.379108494,0.620695918,0.466337117,0.210185934,0.591992823
17,성북구,NE_GRID_0189,912,0,0,0,0,912,1,0,6.816735881,0.903800536,0.102689518,1,0.413904608,0.162478169
17,성북구,NE_GRID_0191,912,0,0,0,0,912,0,0,6.816735881,0.903800536,0,1,0.413904608,0.010799914
17,성북구,NE_GRID_0212,984,0,0,0,0,984,0,0,6.892641641,0.916293524,0,1,0.472109943,0.087795561
17,성북구,NE_GRID_0213,651,2,0,200,2,217,279,0,5.384495063,0.668074468,0.834792154,0.797158064,0.202910267,0.7754603
17,성북구,NE_GRID_0214,1380,0,0,0,0,1380,108,0,7.230563153,0.971910504,0.695021586,1,0.792239289,0.700479428
17,성북구,NE_GRID_0215,912,0,0,0,0,912,5,0,6.816735881,0.903800536,0.265448553,1,0.413904608,0.330669721
17,성북구,NE_GRID_0216,895,0,0,0,0,895,8,0,6.797940413,0.900707075,0.32551807,1,0.400161681,0.339158289
17,성북구,NE_GRID_0219,651,0,0,0,0,651,12,0,6.480044562,0.848386028,0.379996371,1,0.202910267,0.409197094
17,성북구,NE_GRID_0220,895,0,0,0,0,895,103,0,6.797940413,0.900707075,0.688064925,1,0.400161681,0.67079686
17,성북구,NE_GRID_0221,1380,1,0,50,1,690,27,0,6.538139824,0.857947665,0.49366496,0.872020988,0.792239289,0.539635373
17,성북구,NE_GRID_0222,651,0,5,35,5,108.5,27,0,4.695924549,0.554745747,0.49366496,0.669179052,0.202910267,0.495188571
17,성북구,NE_GRID_0223,968,0,29,95,29,32.26666667,5,0,3.504555895,0.358663744,0.265448553,0.372020988,0.459175424,0.286057927
17,성북구,NE_GRID_0224,938,0,0,0,0,938,1,0,6.844815479,0.908422031,0.102689518,1,0.434923201,0.125116604
16,강북구,NE_GRID_0232,701,0,0,0,0,701,5,0,6.553933404,0.86054706,0.265448553,1,0.243330639,0.298693017
16,강북구,NE_GRID_0233,628,0,0,0,0,628,41,0,6.444131257,0.842475219,0.553734477,1,0.184316896,0.510927368
17,성북구,NE_GRID_0246,647,0,0,0,0,647,0,0,6.473890696,0.847373191,0,1,0.199676637,0.05015325
17,성북구,NE_GRID_0247,651,0,0,0,0,651,24,0,6.480044562,0.848386028,0.476875354,1,0.202910267,0.468075572
17,성북구,NE_GRID_0248,896,0,6,42,6,128,72,0,4.859812404,0.581719311,0.6356301,0.64071749,0.400970089,0.678106772
17,성북구,NE_GRID_0249,588,0,0,0,0,588,394,0,6.378426184,0.831661116,0.885769883,1,0.151980598,0.886436871
17,성북구,NE_GRID_0250,968,0,6,0,6,138.2857143,117,0,4.936527322,0.594345474,0.706775297,0.64071749,0.459175424,0.718131759
17,성북구,NE_GRID_0251,744,0,9,0,9,74.4,6,0,4.322807275,0.493336055,0.288285924,0.574862923,0.278092158,0.352762039
17,성북구,NE_GRID_0252,1315,1,0,50,1,657.5,9,0,6.489964521,0.850018709,0.341127195,0.872020988,0.739692805,0.36236634
17,성북구,NE_GRID_0253,651,0,7,49,7,81.375,17,0,4.411281993,0.50789771,0.428207588,0.616062963,0.202910267,0.437274312
17,성북구,NE_GRID_0254,912,0,33,144,33,26.82352941,13,0,3.325882044,0.329256619,0.390975442,0.34891153,0.413904608,0.435249401
17,성북구,NE_GRID_0255,912,1,8,268,9,91.2,50,0,4.523960131,0.526442898,0.582498624,0.574862923,0.413904608,0.62064439
17,성북구,NE_GRID_0256,771,0,0,0,0,771,310,0,6.64898455,0.8761911,0.850348359,1,0.299919159,0.858303548
17,성북구,NE_GRID_0257,1315,0,0,0,0,1315,187,0,7.182352112,0.963975666,0.775777088,1,0.739692805,0.795647818
17,성북구,NE_GRID_0258,647,0,30,142,30,20.87096774,30,0,3.085160083,0.289637275,0.508744031,0.365966849,0.199676637,0.566305252
17,성북구,NE_GRID_0259,698,0,0,0,0,698,37,0,6.549650742,0.859842196,0.538907147,1,0.240905416,0.56359941
16,강북구,NE_GRID_0260,628,0,0,0,0,628,37,0,6.444131257,0.842475219,0.538907147,1,0.184316896,0.527211973
17,성북구,NE_GRID_0261,938,0,0,0,0,938,2,0,6.844815479,0.908422031,0.162759035,1,0.434923201,0.210734303
16,강북구,NE_GRID_0262,1017,0,0,0,0,1017,2,0,6.925595197,0.921717201,0.162759035,1,0.498787389,0.154057134
16,강북구,NE_GRID_0264,628,0,0,0,0,628,1,0,6.444131257,0.842475219,0.102689518,1,0.184316896,0.086399316
16,강북구,NE_GRID_0267,1161,0,0,0,0,1161,13,0,7.057897937,0.943492313,0.390975442,1,0.61519806,0.386034751
16,강북구,NE_GRID_0268,875,0,0,0,0,875,12,0,6.775366091,0.896991669,0.379996371,1,0.383993533,0.399551855
16,강북구,NE_GRID_0269,600,0,0,0,0,600,11,0,6.398594935,0.8349806,0.368138071,1,0.161681487,0.413496652
16,강북구,NE_GRID_0270,819,0,1,3,1,409.5,59,0,6.017375929,0.77223748,0.606575748,0.872020988,0.338722716,0.604012756
16,강북구,NE_GRID_0271,937,0,0,0,0,937,33,0,6.843749949,0.90824666,0.522429107,1,0.434114794,0.50334722
16,강북구,NE_GRID_0275,1017,0,0,0,0,1017,13,0,6.925595197,0.921717201,0.390975442,1,0.498787389,0.377114339
16,강북구,NE_GRID_0276,986,0,0,0,0,986,21,0,6.894670039,0.916627369,0.457936883,1,0.473726758,0.448010776
21,성동구,NE_GRID_0283,400,0,0,0,0,400,0,0,5.993961427,0.768383793,0,1,0,0.072061623
21,성동구,NE_GRID_0284,658,0,8,52,8,73.11111111,101,0,4.305565469,0.490498303,0.685188142,0.594316129,0.208569119,0.649153948
21,성동구,NE_GRID_0285,561,0,1,3,1,280.5,105,0,5.640132448,0.710148674,0.690886908,0.872020988,0.130153597,0.70782837
21,성동구,NE_GRID_0286,410,0,0,0,0,410,32,0,6.018593214,0.772437828,0.518006401,1,0.008084074,0.508493165
17,성북구,NE_GRID_0287,771,0,0,0,0,771,0,0,6.64898455,0.8761911,0,1,0.299919159,0.054479025
17,성북구,NE_GRID_0288,744,0,0,0,0,744,0,0,6.613384218,0.870331802,0,1,0.278092158,0.045877254
17,성북구,NE_GRID_0289,895,0,13,70,13,63.92857143,18,0,4.173287765,0.468727312,0.436217629,0.512738477,0.400161681,0.433652692
17,성북구,NE_GRID_0290,896,1,47,379,48,18.28571429,71,0,2.959364629,0.268933168,0.633586624,0.281434979,0.400970089,0.653805921
17,성북구,NE_GRID_0291,1315,1,24,218,25,50.57692308,121,0,3.943074345,0.430837521,0.711714076,0.398442367,0.739692805,0.748459172
17,성북구,NE_GRID_0292,895,0,20,79,20,42.61904762,205,0,3.775493927,0.403256215,0.789323034,0.437875554,0.400161681,0.792959327
17,성북구,NE_GRID_0293,838,0,114,681,114,7.286956522,31,0,2.114682775,0.129910784,0.51344759,0.123920944,0.354082458,0.589342082
17,성북구,NE_GRID_0294,1489,0,26,93,26,55.14814815,117,0,4.0279937,0.444814016,0.706775297,0.391474193,0.880355699,0.704489968
17,성북구,NE_GRID_0295,698,0,25,189,25,26.84615385,35,0,3.326694854,0.329390396,0.530897106,0.398442367,0.240905416,0.603717966
17,성북구,NE_GRID_0296,744,0,18,126,18,39.15789474,201,0,3.692819052,0.389649129,0.786418046,0.456354432,0.278092158,0.793577832
17,성북구,NE_GRID_0297,895,0,9,63,9,89.5,131,0,4.505349851,0.523379915,0.723385436,0.574862923,0.400161681,0.746283022
17,성북구,NE_GRID_0298,588,0,0,0,0,588,33,0,6.378426184,0.831661116,0.522429107,1,0.151980598,0.576585325
17,성북구,NE_GRID_0299,660,1,3,61,4,132,49,0,4.890349128,0.586745213,0.579564872,0.702841936,0.210185934,0.60352264
16,강북구,NE_GRID_0300,937,1,3,61,4,187.4,49,0,5.238567362,0.644056885,0.579564872,0.702841936,0.434114794,0.59525493
17,성북구,NE_GRID_0301,568,1,29,132,30,18.32258065,19,0,2.961274394,0.269247487,0.443816713,0.365966849,0.135812449,0.481041247
16,강북구,NE_GRID_0302,1017,1,29,132,30,32.80645161,19,0,3.52065166,0.361312873,0.443816713,0.365966849,0.498787389,0.475483901
17,성북구,NE_GRID_0303,651,0,84,588,84,7.658823529,34,0,2.158578862,0.137135443,0.5267236,0.179732478,0.202910267,0.545238813
16,강북구,NE_GRID_0304,1166,0,84,588,84,13.71764706,34,0,2.689047254,0.224442848,0.5267236,0.179732478,0.619240097,0.571223324
16,강북구,NE_GRID_0305,937,0,45,315,45,20.36956522,105,0,3.061967724,0.285820149,0.690886908,0.293099996,0.434114794,0.681718373
16,강북구,NE_GRID_0306,875,0,0,0,0,875,17,0,6.775366091,0.896991669,0.428207588,1,0.383993533,0.477974464
16,강북구,NE_GRID_0307,797,0,0,0,0,797,17,0,6.682108597,0.881642838,0.428207588,1,0.320937753,0.433230873
16,강북구,NE_GRID_0308,819,0,0,0,0,819,5,0,6.70930434,0.886118863,0.265448553,1,0.338722716,0.32187872
16,강북구,NE_GRID_0309,1151,16,0,1920,16,67.70588235,30,0,4.229834819,0.478034137,0.508744031,0.476890542,0.607113985,0.522373287
16,강북구,NE_GRID_0310,1161,0,0,0,0,1161,70,0,7.057897937,0.943492313,0.631514567,1,0.61519806,0.649879895
16,강북구,NE_GRID_0311,701,2,9,263,11,58.41666667,64,0,4.084574771,0.454126439,0.618434048,0.54120004,0.243330639,0.651050011
16,강북구,NE_GRID_0312,600,0,1,7,1,300,61,0,5.707110265,0.721172252,0.611433549,0.872020988,0.161681487,0.651232621
16,강북구,NE_GRID_0313,701,8,0,800,8,77.88888889,99,0,4.368040393,0.50078077,0.68225439,0.594316129,0.243330639,0.706990456
16,강북구,NE_GRID_0314,1166,0,1,7,1,583,81,0,6.369900983,0.830257992,0.652853951,0.872020988,0.619240097,0.688311929
16,강북구,NE_GRID_0315,1161,0,0,0,0,1161,74,0,7.057897937,0.943492313,0.639634389,1,0.61519806,0.672339934
16,강북구,NE_GRID_0316,1017,0,10,50,10,92.45454545,66,0,4.537475173,0.528667278,0.622923775,0.557265358,0.498787389,0.648458555
16,강북구,NE_GRID_0317,819,2,1,103,3,204.75,38,0,5.32666184,0.658555958,0.542755406,0.744041975,0.338722716,0.567203211
16,강북구,NE_GRID_0318,797,0,0,0,0,797,17,0,6.682108597,0.881642838,0.428207588,1,0.320937753,0.481914669
16,강북구,NE_GRID_0319,937,10,2,1134,12,72.07692308,62,0,4.291512627,0.488185409,0.613803994,0.526421379,0.434114794,0.603661811
16,강북구,NE_GRID_0323,937,0,0,0,0,937,0,0,6.843749949,0.90824666,0,1,0.434114794,0
16,강북구,NE_GRID_0325,1017,0,0,0,0,1017,0,0,6.925595197,0.921717201,0,1,0.498787389,0
16,강북구,NE_GRID_0327,600,0,0,0,0,600,0,0,6.398594935,0.8349806,0,1,0.161681487,0
21,성동구,NE_GRID_0333,410,0,0,0,0,410,1,0,6.018593214,0.772437828,0.102689518,1,0.008084074,0.156336683
21,성동구,NE_GRID_0334,400,0,11,77,11,33.33333333,88,0,3.5361167,0.363858194,0.664989944,0.54120004,0,0.652134433
21,성동구,NE_GRID_0335,658,2,37,443,39,16.45,190,0,2.859339649,0.252470506,0.778122514,0.318904898,0.208569119,0.79438334
21,성동구,NE_GRID_0336,640,0,108,500,108,5.871559633,87,0,1.927391101,0.099085291,0.663315919,0.133814454,0.194017785,0.678643342
21,성동구,NE_GRID_0337,410,0,3,21,3,102.5,11,0,4.639571613,0.545470871,0.368138071,0.744041975,0.008084074,0.379499615
17,성북구,NE_GRID_0338,938,0,0,0,0,938,0,0,6.844815479,0.908422031,0,1,0.434923201,0.072952207
17,성북구,NE_GRID_0339,665,0,56,240,56,11.66666667,8,0,2.538973871,0.199742945,0.32551807,0.253512497,0.214227971,0.324643697
17,성북구,NE_GRID_0340,665,2,26,394,28,22.93103448,25,0,3.175176131,0.304452611,0.482685889,0.37828039,0.214227971,0.514144321
17,성북구,NE_GRID_0341,984,0,0,0,0,984,113,0,6.892641641,0.916293524,0.701666182,1,0.472109943,0.734551985
17,성북구,NE_GRID_0342,651,0,6,42,6,93,401,0,4.543294782,0.529625101,0.888372328,0.64071749,0.202910267,0.902064142
17,성북구,NE_GRID_0343,1315,1,27,163,28,45.34482759,178,0,3.836109691,0.41323269,0.768509435,0.37828039,0.739692805,0.81475031
17,성북구,NE_GRID_0344,568,0,16,42,16,33.41176471,120,0,3.538398503,0.364233746,0.710494731,0.476890542,0.135812449,0.744122863
17,성북구,NE_GRID_0345,1489,3,76,636,79,18.6125,66,0,2.976167118,0.271698614,0.622923775,0.190925886,0.880355699,0.675600541
17,성북구,NE_GRID_0346,665,0,12,44,12,51.15384615,137,0,3.95419793,0.432668302,0.72997095,0.526421379,0.214227971,0.748721373
17,성북구,NE_GRID_0347,744,0,31,217,31,23.25,83,0,3.188416617,0.306631803,0.656423995,0.360104938,0.278092158,0.696744065
17,성북구,NE_GRID_0348,651,0,26,182,26,24.11111111,76,0,3.223310422,0.312374817,0.643533289,0.391474193,0.202910267,0.670136545
17,성북구,NE_GRID_0349,651,0,2,14,2,217,45,0,5.384495063,0.668074468,0.567211915,0.797158064,0.202910267,0.604566728
16,강북구,NE_GRID_0350,701,0,2,14,2,233.6666667,45,0,5.458166067,0.680199647,0.567211915,0.797158064,0.243330639,0.599880682
16,강북구,NE_GRID_0351,1017,0,13,91,13,72.64285714,56,0,4.299227154,0.489455109,0.598976664,0.512738477,0.498787389,0.615530723
16,강북구,NE_GRID_0352,797,0,37,259,37,20.97368421,27,0,3.089845565,0.290408438,0.49366496,0.32837542,0.320937753,0.541612582
16,강북구,NE_GRID_0353,1161,0,8,56,8,129,57,0,4.86753445,0.582990248,0.601553245,0.594316129,0.61519806,0.60819782
16,강북구,NE_GRID_0354,875,0,0,0,0,875,24,0,6.775366091,0.896991669,0.476875354,1,0.383993533,0.517996586
16,강북구,NE_GRID_0355,797,2,0,200,2,265.6666667,30,0,5.585999439,0.701239166,0.508744031,0.797158064,0.320937753,0.540344712
16,강북구,NE_GRID_0356,1161,0,0,0,0,1161,53,0,7.057897937,0.943492313,0.590966624,1,0.61519806,0.627939895
16,강북구,NE_GRID_0357,937,12,0,1440,12,72.07692308,141,0,4.291512627,0.488185409,0.734204085,0.526421379,0.434114794,0.749997008
16,강북구,NE_GRID_0358,1166,0,0,0,0,1166,89,0,7.062191632,0.944198993,0.666645265,1,0.619240097,0.706188614
16,강북구,NE_GRID_0359,830,0,0,0,0,830,78,0,6.722629795,0.888312039,0.647332206,1,0.347615198,0.683414817
16,강북구,NE_GRID_0360,819,2,0,100,2,273,81,0,5.613128106,0.705704151,0.652853951,0.797158064,0.338722716,0.699999138
16,강북구,NE_GRID_0361,1161,0,0,0,0,1161,200,0,7.057897937,0.943492313,0.78568281,1,0.61519806,0.811212461
16,강북구,NE_GRID_0362,986,0,2,10,2,328.6666667,186,0,5.798082043,0.736144887,0.774986954,0.797158064,0.473726758,0.816183034
15,도봉구,NE_GRID_0363,1151,0,2,10,2,383.6666667,186,0,5.952377158,0.761539625,0.774986954,0.797158064,0.607113985,0.80499063
16,강북구,NE_GRID_0364,875,0,9,63,9,87.5,97,0,4.483002552,0.519701874,0.679261365,0.574862923,0.383993533,0.724450517
15,도봉구,NE_GRID_0365,1059,0,9,63,9,105.9,97,0,4.671893818,0.550790637,0.679261365,0.574862923,0.532740501,0.714541187
16,강북구,NE_GRID_0366,830,0,16,84,16,48.82352941,98,0,3.908487351,0.425145004,0.680765436,0.476890542,0.347615198,0.715806659
15,도봉구,NE_GRID_0367,714,0,16,84,16,42,98,0,3.761200116,0.400903661,0.680765436,0.476890542,0.253839935,0.717606464
16,강북구,NE_GRID_0368,797,0,2,14,2,265.6666667,109,0,5.585999439,0.701239166,0.69637456,0.797158064,0.320937753,0.730739426
15,도봉구,NE_GRID_0369,1064,0,2,14,2,354.6666667,109,0,5.873993963,0.748638888,0.69637456,0.797158064,0.536782538,0.719460059
16,강북구,NE_GRID_0370,1017,0,0,0,0,1017,47,0,6.925595197,0.921717201,0.573517107,1,0.498787389,0.591651581
16,강북구,NE_GRID_0371,986,0,0,0,0,986,9,0,6.894670039,0.916627369,0.341127195,1,0.473726758,0.347329431
16,강북구,NE_GRID_0374,600,0,0,0,0,600,0,0,6.398594935,0.8349806,0,1,0.161681487,0
16,강북구,NE_GRID_0376,797,0,0,0,0,797,0,0,6.682108597,0.881642838,0,1,0.320937753,0
21,성동구,NE_GRID_0387,853,4,21,4555,25,32.80769231,61,0,3.52068836,0.361318913,0.611433549,0.398442367,0.366208569,0.591434132
21,성동구,NE_GRID_0388,573,0,39,193,39,14.325,139,0,2.729485482,0.231098394,0.732102636,0.318904898,0.139854487,0.740259068
21,성동구,NE_GRID_0389,561,0,147,661,147,3.790540541,46,0,1.566643253,0.039711426,0.570398052,0.077341278,0.130153597,0.635984519
21,성동구,NE_GRID_0390,909,0,26,182,26,33.66666667,159,0,3.54577861,0.365448405,0.751885267,0.391474193,0.411479386,0.734792745
21,성동구,NE_GRID_0391,410,0,6,42,6,58.57142857,14,0,4.087176073,0.454554576,0.401196712,0.64071749,0.008084074,0.446948063
17,성북구,NE_GRID_0392,838,0,7,49,7,104.75,6,0,4.661077818,0.54901048,0.288285924,0.616062963,0.354082458,0.337741627
17,성북구,NE_GRID_0393,838,0,25,175,25,32.23076923,29,0,3.503476231,0.358486047,0.50388623,0.398442367,0.354082458,0.527509287
17,성북구,NE_GRID_0394,838,0,0,0,0,838,109,0,6.732210706,0.889888918,0.69637456,1,0.354082458,0.726526557
17,성북구,NE_GRID_0395,685,2,2,214,4,137,276,0,4.927253685,0.592819168,0.833196272,0.702841936,0.23039612,0.876420926
17,성북구,NE_GRID_0396,665,0,0,0,0,665,703,0,6.501289671,0.851882665,0.971384473,1,0.214227971,1
17,성북구,NE_GRID_0397,896,0,4,20,4,179.2,446,0,5.194067345,0.636732827,0.904091971,0.702841936,0.400970089,0.914184325
17,성북구,NE_GRID_0398,895,0,7,0,7,111.875,26,0,4.726281012,0.559741981,0.488277106,0.616062963,0.400161681,0.571646966
17,성북구,NE_GRID_0399,647,1,73,359,74,8.626666667,67,0,2.264537025,0.154574621,0.625118625,0.202841936,0.199676637,0.652659027
17,성북구,NE_GRID_0400,698,0,9,42,9,69.8,125,0,4.259859001,0.482975682,0.716493512,0.574862923,0.240905416,0.713611121
17,성북구,NE_GRID_0401,647,0,16,112,16,38.05882353,17,0,3.665068805,0.385081841,0.428207588,0.476890542,0.199676637,0.483794172
17,성북구,NE_GRID_0402,698,0,21,147,21,31.72727273,21,0,3.488208759,0.355973242,0.457936883,0.429286346,0.240905416,0.480479922
17,성북구,NE_GRID_0403,912,0,0,0,0,912,24,0,6.816735881,0.903800536,0.476875354,1,0.413904608,0.499540726
16,강북구,NE_GRID_0404,1151,0,0,0,0,1151,24,0,7.049254841,0.942069785,0.476875354,1,0.607113985,0.508461138
16,강북구,NE_GRID_0405,600,0,10,70,10,54.54545455,38,0,4.017201686,0.443037807,0.542755406,0.557265358,0.161681487,0.584669863
16,강북구,NE_GRID_0406,1166,2,2,214,4,233.2,147,0,5.456175451,0.67987202,0.740335291,0.702841936,0.619240097,0.76044617
16,강북구,NE_GRID_0407,937,2,0,100,2,312.3333333,174,0,5.747267587,0.727781564,0.765161277,0.797158064,0.434114794,0.804115912
16,강북구,NE_GRID_0408,600,6,0,325,6,85.71428571,198,0,4.462618642,0.516346978,0.784201301,0.64071749,0.161681487,0.80874142
16,강북구,NE_GRID_0409,1166,1,18,108,19,58.3,80,0,4.082609306,0.453802952,0.651036141,0.446883911,0.619240097,0.712629992
16,강북구,NE_GRID_0410,875,2,28,204,30,28.22580645,197,0,3.375052102,0.337349297,0.783454954,0.365966849,0.383993533,0.80811347
16,강북구,NE_GRID_0411,937,0,0,0,0,937,174,0,6.843749949,0.90824666,0.765161277,1,0.434114794,0.802254792
16,강북구,NE_GRID_0412,701,3,0,250,3,175.25,131,0,5.171903442,0.63308497,0.723385436,0.744041975,0.243330639,0.755299004
16,강북구,NE_GRID_0413,1161,0,2,6,2,387,69,0,5.96100534,0.762959699,0.629413118,0.797158064,0.61519806,0.686205934
16,강북구,NE_GRID_0414,701,0,0,0,0,701,175,0,6.553933404,0.86054706,0.766005437,1,0.243330639,0.784884869
16,강북구,NE_GRID_0415,937,0,24,160,24,37.48,116,0,3.650138626,0.38262455,0.705514441,0.405683871,0.434114794,0.748355383
15,도봉구,NE_GRID_0416,816,0,24,160,24,32.64,116,0,3.515715835,0.360500508,0.705514441,0.405683871,0.336297494,0.733538238
16,강북구,NE_GRID_0417,1166,0,4,28,4,233.2,67,0,5.456175451,0.67987202,0.625118625,0.702841936,0.619240097,0.665896052
15,도봉구,NE_GRID_0418,677,0,4,28,4,135.4,67,0,4.915591745,0.590899782,0.625118625,0.702841936,0.22392886,0.631661133
15,도봉구,NE_GRID_0419,677,0,0,0,0,677,12,0,6.519147288,0.854821769,0.379996371,1,0.22392886,0.429603786
15,도봉구,NE_GRID_0420,1016,0,0,0,0,1016,16,0,6.924612396,0.921555446,0.419739589,1,0.497978981,0.439794878
16,강북구,NE_GRID_0421,830,0,0,0,0,830,19,0,6.722629795,0.888312039,0.443816713,1,0.347615198,0.464232332
15,도봉구,NE_GRID_0422,816,0,0,0,0,816,19,0,6.705639095,0.885515616,0.443816713,1,0.336297494,0.420088083
16,강북구,NE_GRID_0423,819,0,0,0,0,819,0,0,6.70930434,0.886118863,0,1,0.338722716,0.046676454
16,강북구,NE_GRID_0425,600,0,0,0,0,600,2,0,6.398594935,0.8349806,0.162759035,1,0.161681487,0.154057134
16,강북구,NE_GRID_0427,986,0,0,0,0,986,0,0,6.894670039,0.916627369,0,1,0.473726758,0.017117459
16,강북구,NE_GRID_0429,875,0,0,0,0,875,0,0,6.775366091,0.896991669,0,1,0.383993533,0
16,강북구,NE_GRID_0431,797,0,0,0,0,797,0,0,6.682108597,0.881642838,0,1,0.320937753,0
21,성동구,NE_GRID_0445,1050,0,12,68,12,80.76923077,18,0,4.403901021,0.506682909,0.436217629,0.526421379,0.525464834,0.439231663
21,성동구,NE_GRID_0446,410,0,29,187,29,13.66666667,102,0,2.685577345,0.223871751,0.686633516,0.372020988,0.008084074,0.711928641
21,성동구,NE_GRID_0447,577,0,22,154,22,25.08695652,289,0,3.261435439,0.318649642,0.839990921,0.421079008,0.143088116,0.856168837
21,성동구,NE_GRID_0448,901,2,82,450,84,10.6,141,0,2.451005098,0.185264561,0.734204085,0.179732478,0.405012126,0.790670117
21,성동구,NE_GRID_0449,400,0,1,7,1,200,227,0,5.303304908,0.654711746,0.8043557,0.872020988,0,0.753972993
17,성북구,NE_GRID_0450,588,0,0,0,0,588,0,0,6.378426184,0.831661116,0,1,0.151980598,0.15838917
17,성북구,NE_GRID_0451,984,0,42,130,42,22.88372093,113,0,3.173197094,0.30412689,0.701666182,0.305551996,0.472109943,0.674324055
17,성북구,NE_GRID_0452,895,0,0,0,0,895,218,0,6.797940413,0.900707075,0.798389135,1,0.400161681,0.82564308
17,성북구,NE_GRID_0453,984,0,1,7,1,492,170,0,6.200509174,0.802378557,0.761735699,0.872020988,0.472109943,0.799458242
17,성북구,NE_GRID_0454,744,0,4,28,4,148.8,119,0,5.009301071,0.606322978,0.709265266,0.702841936,0.278092158,0.760101612
17,성북구,NE_GRID_0455,651,0,11,77,11,54.25,208,0,4.01186834,0.442160015,0.791464994,0.54120004,0.202910267,0.818046785
17,성북구,NE_GRID_0456,938,0,2,6,2,312.6666667,144,0,5.748330851,0.727956562,0.737301403,0.797158064,0.434923201,0.774695081
17,성북구,NE_GRID_0457,938,1,104,378,105,8.849056604,95,0,2.287375674,0.158333531,0.676206625,0.138967385,0.434923201,0.720409364
17,성북구,NE_GRID_0458,912,0,0,0,0,912,114,0,6.816735881,0.903800536,0.702960074,1,0.413904608,0.743387257
17,성북구,NE_GRID_0459,1380,0,35,241,35,38.33333333,178,0,3.672072336,0.386234521,0.768509435,0.338358104,0.792239289,0.764671517
17,성북구,NE_GRID_0460,1489,0,80,513,80,18.38271605,16,0,2.964381744,0.269758912,0.419739589,0.188632258,0.880355699,0.503739871
17,성북구,NE_GRID_0461,771,0,23,161,23,32.125,87,0,3.500288284,0.357961357,0.663315919,0.413221027,0.299919159,0.671996028
16,강북구,NE_GRID_0462,600,0,23,161,23,25,87,0,3.258096538,0.318100108,0.663315919,0.413221027,0.161681487,0.683686527
17,성북구,NE_GRID_0463,838,1,91,687,92,9.010752688,35,0,2.303659784,0.161013659,0.530897106,0.163124913,0.354082458,0.572274038
16,강북구,NE_GRID_0464,797,1,91,687,92,8.569892473,35,0,2.25862197,0.153601088,0.530897106,0.163124913,0.320937753,0.553865107
16,강북구,NE_GRID_0465,986,2,35,445,37,25.94736842,26,0,3.293885646,0.323990476,0.488277106,0.32837542,0.473726758,0.547391055
16,강북구,NE_GRID_0466,819,0,57,223,57,14.12068966,177,0,2.716063982,0.22888941,0.767679462,0.250301378,0.338722716,0.779647028
16,강북구,NE_GRID_0467,986,0,0,0,0,986,197,0,6.894670039,0.916627369,0.783454954,1,0.473726758,0.814107823
16,강북구,NE_GRID_0468,1017,1,4,78,5,169.5,116,0,5.138735297,0.627625974,0.705514441,0.669179052,0.498787389,0.718185292
16,강북구,NE_GRID_0469,1161,0,0,0,0,1161,14,0,7.057897937,0.943492313,0.401196712,1,0.61519806,0.4841162
